event_id,customer_id,event_type,event_date,session_id,product_id,device
137201,5028,page_view,2023-11-13,fef7f0e4,13.0,tablet
137202,2156,add_to_cart,2022-08-31,080923be,72.0,mobile
137203,2156,product_view,2023-08-25,11b41830,188.0,mobile
137204,2156,page_view,2022-11-28,c97323f2,199.0,mobile
137205,2156,page_view,2023-04-09,35a2ffd0,,mobile
137206,2156,checkout_start,2023-09-13,cfa968a6,192.0,mobile
137207,2156,add_to_cart,2024-02-01,9f304004,,mobile
137208,2156,add_to_cart,2022-09-12,d58f9f1b,89.0,tablet
137209,2156,page_view,2023-10-11,98954f7b,25.0,mobile
137210,2156,checkout_start,2023-10-24,b4fd69b0,,mobile
137211,2156,product_view,2023-03-06,1eaee7f8,,desktop
137212,2156,product_view,2022-11-01,b28cc9ca,98.0,desktop
137213,2156,page_view,2022-07-08,b23a7f74,224.0,mobile
137214,2156,page_view,2023-07-07,769c97ed,,tablet
137215,2156,add_to_cart,2023-04-15,ae4f0eee,,desktop
137216,2156,page_view,2022-06-27,de75b94a,122.0,mobile
137217,2156,product_view,2023-03-22,8291cc20,65.0,mobile
137218,2156,product_view,2022-06-19,6315f5a8,168.0,tablet
137219,2156,checkout_complete,2023-03-11,fcc5e2d7,,desktop
137220,2156,add_to_cart,2024-01-13,a630dead,80.0,mobile
137221,2156,add_to_cart,2023-03-25,4a6e80ab,61.0,mobile
137222,2156,page_view,2023-10-31,a98fe7ff,224.0,mobile
137223,2156,add_to_cart,2023-04-21,c9ce65b4,,mobile
137224,2156,remove_from_cart,2023-09-04,f2728bfa,58.0,mobile
137225,2156,search,2022-12-22,1798cc02,197.0,mobile
137226,2156,wishlist_add,2023-12-28,953a9da8,189.0,mobile
137227,2156,checkout_start,2023-02-14,158e193c,203.0,mobile
137228,2156,checkout_start,2023-01-10,9525d45c,202.0,mobile
137229,2156,page_view,2023-06-14,62a87eaa,160.0,tablet
137230,2156,add_to_cart,2024-02-10,9b18a904,,mobile
137231,2156,add_to_cart,2022-07-10,9770764b,145.0,desktop
137232,2156,page_view,2023-01-01,ad67efa4,,mobile
137233,2156,add_to_cart,2024-03-26,23f22e92,184.0,mobile
137234,2156,page_view,2023-07-15,fe030d7c,55.0,mobile
137235,2156,search,2023-05-12,96a3c792,,mobile
137236,2156,page_view,2022-11-09,3652f1fa,16.0,mobile
137237,2156,product_view,2024-03-05,4b4bf25e,194.0,mobile
137238,2156,product_view,2024-03-16,8a5888f1,90.0,mobile
137239,2156,product_view,2023-09-03,9a1a4a9c,103.0,mobile
137240,2156,remove_from_cart,2022-10-15,a5a66acb,112.0,mobile
137241,2156,page_view,2023-10-16,20466c0a,48.0,mobile
137242,2156,add_to_cart,2023-05-01,88f02ae7,,tablet
137243,2156,page_view,2023-07-22,7714deca,,tablet
137244,2156,product_view,2023-10-25,67caa521,64.0,desktop
137245,2156,checkout_complete,2023-03-19,0ae32299,,desktop
137246,2156,page_view,2023-11-28,0bce4ba4,,mobile
137247,2156,product_view,2023-04-08,7f77288a,,mobile
137248,2156,page_view,2023-07-02,882a87ff,40.0,mobile
137249,2156,add_to_cart,2022-08-04,da500ba6,174.0,mobile
137250,2156,product_view,2023-05-29,1530c26d,148.0,tablet
137251,2520,add_to_cart,2022-06-28,937c162b,,mobile
137252,2520,page_view,2022-12-10,fcf70f01,129.0,mobile
137253,2520,search,2023-10-26,ea2a803c,166.0,desktop
137254,2520,page_view,2023-01-18,c5098583,118.0,desktop
137255,2520,page_view,2023-03-02,79cee75c,134.0,mobile
137256,2520,page_view,2023-01-23,f5bda918,,desktop
137257,2520,add_to_cart,2023-09-05,efdb7f9c,63.0,mobile
137258,2520,add_to_cart,2023-09-09,7d31cb0e,148.0,desktop
137259,2520,checkout_start,2023-07-16,47681aa7,,mobile
137260,2520,page_view,2023-01-25,fea72bd8,,mobile
137261,2520,page_view,2023-09-13,8072c2b5,45.0,mobile
137262,2520,product_view,2023-09-13,a4f05995,,mobile
137263,2520,product_view,2023-03-29,1fc755aa,,desktop
137264,2520,add_to_cart,2023-11-30,212d9592,,mobile
137265,2520,search,2023-04-29,7e873a53,,desktop
137266,2520,page_view,2024-01-12,69d33e25,,mobile
137267,2520,product_view,2023-09-07,fe054ffb,,mobile
137268,2520,product_view,2023-12-17,bb6b2d09,,desktop
137269,2520,remove_from_cart,2023-02-14,5e36b4b1,117.0,desktop
137270,2520,add_to_cart,2023-03-12,de6810f6,129.0,desktop
137271,2520,page_view,2022-10-11,22cede2a,121.0,desktop
137272,2520,add_to_cart,2024-01-16,dd9e6b7c,,mobile
137273,2520,product_view,2023-04-27,b350b8ff,138.0,mobile
137274,2520,product_view,2024-02-01,577211c2,15.0,mobile
137275,2520,product_view,2023-07-05,f0d6a83c,,mobile
137276,2520,page_view,2023-08-04,faffef4a,50.0,desktop
137277,2520,page_view,2023-05-11,87489b20,,mobile
137278,2520,add_to_cart,2022-12-04,7e0bd827,,mobile
137279,2520,checkout_complete,2024-02-04,2759ca36,,desktop
137280,9151,product_view,2023-05-04,b80cc92a,,desktop
137281,9151,product_view,2023-08-27,c228dbcd,,mobile
137282,9151,add_to_cart,2023-06-22,ad120cff,,mobile
137283,9151,search,2023-12-25,dca5cea9,,mobile
137284,9151,product_view,2023-06-21,4b8be41f,168.0,desktop
137285,9151,add_to_cart,2023-07-25,f4a0cb2a,158.0,mobile
137286,9151,checkout_start,2023-09-06,432205c0,187.0,desktop
137287,9151,add_to_cart,2023-10-03,4cd36446,165.0,mobile
137288,9389,product_view,2023-05-31,4a24c458,192.0,tablet
137289,9389,add_to_cart,2023-04-21,8b80e3a5,14.0,desktop
137290,9389,wishlist_add,2023-09-13,84ad540e,144.0,desktop
137291,9389,search,2022-12-11,8f0b6344,164.0,mobile
137292,9389,page_view,2023-11-22,f856bd00,60.0,desktop
137293,9389,product_view,2023-08-20,cc99a47a,,mobile
137294,9389,checkout_complete,2023-07-19,6b92f1f7,4.0,mobile
137295,9389,product_view,2024-03-04,0d125abc,56.0,mobile
137296,9389,remove_from_cart,2023-06-23,0d91e9f3,,mobile
137297,9389,checkout_complete,2024-03-05,f5af3bea,69.0,mobile
137298,9389,page_view,2024-01-07,2233e335,92.0,mobile
137299,9389,add_to_cart,2023-04-04,f4490f47,103.0,mobile
137300,9389,page_view,2023-11-29,a36ae7cb,4.0,mobile
137301,9389,checkout_complete,2023-12-01,07a6a7eb,83.0,mobile
137302,9389,wishlist_add,2023-07-19,60bafe99,70.0,desktop
137303,9389,checkout_start,2023-06-14,0949bf7b,17.0,mobile
137304,9389,product_view,2023-11-20,c8883d74,164.0,desktop
137305,9389,search,2024-02-14,6c6f8818,197.0,desktop
137306,9389,checkout_complete,2022-09-19,e51e1f92,,desktop
137307,9389,add_to_cart,2024-03-23,ed68c966,142.0,desktop
137308,9389,search,2023-06-20,72d0a5b1,,mobile
137309,9389,page_view,2022-08-24,6ec96596,,mobile
137310,9389,add_to_cart,2023-01-29,031f2f6f,,mobile
137311,9389,page_view,2023-12-05,60d9079b,219.0,desktop
137312,9389,product_view,2022-07-30,1ed65632,,mobile
137313,9389,search,2023-12-04,628351a7,141.0,desktop
137314,9389,page_view,2024-02-01,8b400f37,9.0,mobile
137315,9389,remove_from_cart,2024-02-19,18af1b4e,6.0,mobile
137316,9389,checkout_complete,2023-01-31,94938a27,11.0,desktop
137317,9389,checkout_start,2023-05-24,95be2be2,2.0,mobile
137318,9389,page_view,2023-04-28,2f456cf9,,mobile
137319,3012,page_view,2022-08-17,fc903ee7,,mobile
137320,3012,page_view,2022-10-08,324fe245,,mobile
137321,3012,search,2023-07-05,5d75e013,217.0,desktop
137322,3012,page_view,2023-09-14,ed4745e3,170.0,mobile
137323,3012,search,2024-01-06,30056cd1,,mobile
137324,3012,add_to_cart,2023-01-16,c3780057,73.0,mobile
137325,3012,product_view,2023-06-12,bf810712,,tablet
137326,3012,add_to_cart,2023-05-11,3288a23d,1.0,desktop
137327,3012,search,2023-08-22,7243b623,188.0,desktop
137328,3012,search,2023-06-24,946e5f1a,,mobile
137329,3012,product_view,2024-02-22,9e9ce961,,mobile
137330,3012,add_to_cart,2022-11-26,d210f83e,,mobile
137331,3012,product_view,2023-10-11,683dd1ee,56.0,desktop
137332,3012,search,2023-05-24,eb38292c,42.0,desktop
137333,8484,page_view,2023-04-21,2a288bef,,mobile
137334,8484,page_view,2023-06-20,6a286451,212.0,desktop
137335,8484,page_view,2024-03-07,6d9898e1,,desktop
137336,8484,remove_from_cart,2023-08-22,2d6bf395,176.0,desktop
137337,8484,page_view,2023-09-08,081e6b28,,mobile
137338,8484,checkout_start,2024-03-25,3993d13b,91.0,mobile
137339,8484,page_view,2023-04-14,e0a31829,,mobile
137340,8484,product_view,2023-04-30,ce2e45ec,146.0,desktop
137341,8484,page_view,2023-11-13,ce355c16,52.0,tablet
137342,8484,add_to_cart,2023-06-02,7ecce7cd,93.0,mobile
137343,8484,page_view,2023-07-10,665620f0,,desktop
137344,8484,page_view,2023-12-14,1c70ac82,153.0,mobile
137345,8484,checkout_start,2023-08-22,3a456956,,tablet
137346,8484,add_to_cart,2024-02-16,b3687e66,,mobile
137347,8484,product_view,2023-11-02,98071ae9,,desktop
137348,8484,product_view,2023-05-31,c99c85aa,84.0,desktop
137349,8484,product_view,2023-09-15,276fd8a3,15.0,tablet
137350,8484,page_view,2023-08-18,b6ade2ae,100.0,desktop
137351,8484,page_view,2024-02-21,8a36663b,22.0,desktop
137352,8484,page_view,2023-11-03,9a2dc045,,desktop
137353,8484,checkout_start,2023-10-04,e1651aa3,,mobile
137354,8484,product_view,2023-11-25,41732b4d,110.0,mobile
137355,8484,search,2024-02-09,83dabe3c,26.0,desktop
137356,8484,checkout_start,2024-01-05,ff73e6f3,,mobile
137357,8484,product_view,2024-02-22,67389abb,,mobile
137358,8484,checkout_complete,2023-09-03,fabcaae6,,mobile
137359,8484,checkout_complete,2023-04-28,c64702fe,,mobile
137360,8484,checkout_start,2024-03-30,c29c5f69,190.0,mobile
137361,8484,add_to_cart,2023-12-16,7597440f,134.0,desktop
137362,8484,checkout_complete,2023-09-28,4817b85c,182.0,desktop
137363,8484,product_view,2024-03-05,eb6185d2,,mobile
137364,8484,product_view,2023-12-03,0f5bb09e,,desktop
137365,8484,add_to_cart,2024-02-17,3f31f15a,,mobile
137366,8484,page_view,2023-05-27,33fc8dfa,159.0,desktop
137367,8484,checkout_complete,2024-03-14,b5cf0256,135.0,mobile
137368,8484,checkout_complete,2023-04-28,e549ccad,,mobile
137369,8484,page_view,2023-12-28,8b95e0b1,178.0,mobile
137370,8484,add_to_cart,2024-01-02,161a2613,210.0,mobile
137371,8484,search,2024-01-24,65bd5aa0,189.0,desktop
137372,8484,page_view,2023-09-07,2c558b67,191.0,mobile
137373,8484,page_view,2024-03-20,294ff182,,mobile
137374,8484,product_view,2024-03-19,fa8e62f4,,mobile
137375,453,checkout_start,2024-01-04,4b81e90e,16.0,mobile
137376,453,add_to_cart,2024-03-28,910464da,180.0,mobile
137377,453,product_view,2024-01-26,d2d4cc46,,desktop
137378,3877,add_to_cart,2024-03-01,aadaca8e,96.0,mobile
137379,3877,page_view,2024-02-09,52a8dfb6,,desktop
137380,3877,page_view,2023-12-26,a26eac4d,,tablet
137381,3877,remove_from_cart,2024-03-12,9a6f9a46,104.0,mobile
137382,3877,product_view,2024-02-24,0612eefe,129.0,mobile
137383,3877,page_view,2024-01-28,c09bfcd5,,mobile
137384,3877,add_to_cart,2024-03-02,548f8a1d,,desktop
137385,3877,page_view,2024-03-10,f12ea333,160.0,mobile
137386,3877,add_to_cart,2023-12-22,2ba3bf5e,,mobile
137387,3877,product_view,2024-03-06,91228da4,,mobile
137388,3877,remove_from_cart,2023-12-15,3301a8c6,24.0,mobile
137389,3877,product_view,2024-03-05,2b483973,,mobile
137390,3877,checkout_start,2023-12-31,ac90c3ad,12.0,desktop
137391,3877,add_to_cart,2024-03-31,c19f7327,143.0,desktop
137392,3877,product_view,2024-02-04,c07dac86,217.0,mobile
137393,3877,add_to_cart,2024-03-15,ef8ca04a,,mobile
137394,3877,page_view,2024-03-20,13bc8b4e,25.0,desktop
137395,3877,product_view,2024-03-13,3c9f1b37,,desktop
137396,3877,checkout_complete,2023-12-24,46d502b0,,mobile
137397,3877,product_view,2024-02-15,e74310c9,179.0,mobile
137398,3877,checkout_start,2024-02-25,e0d7ec3e,,mobile
137399,3877,page_view,2023-12-18,70e0a5f4,,desktop
137400,3877,search,2024-03-30,157635ac,,mobile
137401,3877,product_view,2024-03-31,87f43461,125.0,mobile
137402,3877,page_view,2023-12-15,eb8aba26,34.0,desktop
137403,3877,page_view,2024-02-19,a5d0d97d,,desktop
137404,3877,product_view,2024-02-16,866cb453,,desktop
137405,3877,product_view,2024-02-12,accfd614,51.0,mobile
137406,3877,product_view,2024-03-14,9a2b8243,,mobile
137407,3877,remove_from_cart,2024-02-05,b31a9246,103.0,desktop
137408,3877,page_view,2024-03-20,becca3ce,158.0,desktop
137409,3877,product_view,2024-01-31,4e531849,165.0,mobile
137410,3877,wishlist_add,2023-12-17,dc356990,,mobile
137411,3877,remove_from_cart,2024-03-24,e54a6eaa,32.0,desktop
137412,3877,page_view,2024-01-19,ec895dd1,92.0,mobile
137413,3877,page_view,2024-02-18,ca97c605,,mobile
137414,3877,wishlist_add,2024-03-06,a1de91a6,148.0,mobile
137415,3877,add_to_cart,2024-01-01,95d405c1,,mobile
137416,3877,page_view,2024-02-04,69d49b76,,mobile
137417,3877,page_view,2023-12-19,def66ff8,,desktop
137418,3877,product_view,2024-01-13,f10a9fd0,,desktop
137419,3877,page_view,2024-02-08,23235473,119.0,mobile
137420,3877,page_view,2024-02-15,25ccd547,,mobile
137421,3877,checkout_complete,2024-03-25,e7deb5c8,,mobile
137422,3877,search,2024-02-22,60c8edb1,215.0,desktop
137423,3877,checkout_start,2024-01-22,b9d2bfe1,79.0,mobile
137424,3877,add_to_cart,2024-01-21,c4162a8a,181.0,mobile
137425,3877,product_view,2024-02-24,efad913a,127.0,desktop
137426,3877,checkout_complete,2024-03-01,f73f2df8,,desktop
137427,3877,page_view,2024-03-24,c329d6b1,147.0,mobile
137428,3877,page_view,2024-03-05,e15a4a9b,55.0,mobile
137429,3877,product_view,2023-12-27,649b42c1,,desktop
137430,3877,add_to_cart,2023-12-24,f8f57256,,desktop
137431,3877,remove_from_cart,2023-12-29,cddbbf76,,mobile
137432,3877,page_view,2024-03-22,d5358452,,mobile
137433,3877,page_view,2024-03-23,60393b49,,mobile
137434,9749,product_view,2024-02-29,cfc2b42c,179.0,mobile
137435,9749,add_to_cart,2024-02-25,48107c53,,desktop
137436,9749,page_view,2024-02-16,c310c22c,95.0,mobile
137437,9749,product_view,2024-03-05,fc347e5c,188.0,desktop
137438,9749,product_view,2024-02-12,f95bf198,223.0,desktop
137439,9749,page_view,2024-02-27,5a13d01d,36.0,desktop
137440,9749,add_to_cart,2024-02-20,ae5d88fe,187.0,desktop
137441,9749,remove_from_cart,2024-03-02,3cdd1d21,134.0,desktop
137442,9749,add_to_cart,2024-02-18,73da8ddc,194.0,mobile
137443,9749,search,2024-03-12,0caf5c44,225.0,mobile
137444,9749,add_to_cart,2024-03-28,6897c90b,138.0,mobile
137445,9749,product_view,2024-02-20,731fad52,,mobile
137446,9749,page_view,2024-02-27,38128947,,mobile
137447,9749,checkout_complete,2024-03-07,b09dce43,42.0,mobile
137448,9749,page_view,2024-03-24,d4699ab7,,desktop
137449,9749,search,2024-02-04,10b7aa0a,,desktop
137450,9749,page_view,2024-02-06,1d326f5d,158.0,tablet
137451,9749,product_view,2024-03-22,45b2736c,,mobile
137452,9749,page_view,2024-03-15,0fa88933,93.0,tablet
137453,9749,search,2024-02-04,e457ad84,217.0,mobile
137454,9749,page_view,2024-02-22,20ec8fc3,,mobile
137455,9749,page_view,2024-02-14,355f9d42,88.0,mobile
137456,9749,page_view,2024-02-20,4214bf5b,198.0,mobile
137457,9749,checkout_complete,2024-03-10,66374088,145.0,mobile
137458,9749,page_view,2024-03-20,cc93dc22,107.0,desktop
137459,9749,page_view,2024-02-02,b91fbdbb,,desktop
137460,9749,add_to_cart,2024-03-23,9d637963,54.0,desktop
137461,9749,page_view,2024-02-17,1b0cb19b,3.0,mobile
137462,9749,product_view,2024-02-29,37b9f2af,147.0,desktop
137463,9749,add_to_cart,2024-03-11,66323bef,22.0,mobile
137464,9749,product_view,2024-03-03,d4fe7b7c,177.0,tablet
137465,9749,product_view,2024-03-14,9ea13c5b,,mobile
137466,9749,checkout_complete,2024-03-11,63194285,78.0,mobile
137467,9749,page_view,2024-03-11,74a3adce,,desktop
137468,9749,page_view,2024-02-24,9de383ce,129.0,mobile
137469,9749,add_to_cart,2024-03-21,6179f688,194.0,mobile
137470,9749,add_to_cart,2024-03-04,297eaee6,162.0,desktop
137471,9749,remove_from_cart,2024-02-04,fd1ab20c,,mobile
137472,9749,product_view,2024-03-03,44c4519f,,desktop
137473,9749,add_to_cart,2024-03-16,82ac2249,,desktop
137474,8162,product_view,2024-03-13,38780f09,,desktop
137475,8162,product_view,2024-03-31,5fa3a4ed,,mobile
137476,8162,remove_from_cart,2024-03-05,d55e1307,153.0,desktop
137477,8162,add_to_cart,2024-01-27,c816c9d5,200.0,mobile
137478,8162,product_view,2024-03-25,c82936fc,124.0,mobile
137479,8162,page_view,2024-03-05,4f630ae4,,mobile
137480,8162,checkout_start,2024-03-11,f0e8d411,99.0,mobile
137481,8162,page_view,2024-02-29,50a30887,25.0,mobile
137482,8162,add_to_cart,2024-02-10,d106c2ba,,desktop
137483,8162,add_to_cart,2024-03-29,a65423f8,168.0,desktop
137484,8162,product_view,2024-03-14,1c860814,,mobile
137485,8162,search,2024-03-21,e8f07e7e,44.0,mobile
137486,8162,page_view,2024-03-26,c1e09eb8,,mobile
137487,8162,checkout_complete,2024-03-13,ef74c909,144.0,mobile
137488,8162,checkout_start,2024-01-30,3e37e811,204.0,mobile
137489,7011,checkout_start,2023-03-07,5dd99bb8,,tablet
137490,7011,product_view,2023-11-29,7dd79448,,desktop
137491,7011,page_view,2022-11-04,2551112b,105.0,mobile
137492,7011,page_view,2023-06-02,8feb7e3c,,mobile
137493,7011,product_view,2023-03-26,8564d2f2,155.0,desktop
137494,1233,add_to_cart,2022-11-24,40ab8145,145.0,mobile
137495,1233,page_view,2023-05-21,7f05c1a8,,mobile
137496,1233,page_view,2023-05-14,eb183916,210.0,tablet
137497,1233,page_view,2024-03-29,36bc503a,119.0,desktop
137498,1233,product_view,2022-11-04,4cc6b743,175.0,mobile
137499,1233,product_view,2023-11-09,4a4b53f1,,desktop
137500,1233,page_view,2023-06-26,3abf0335,,mobile
137501,1233,page_view,2022-11-24,ef96e34b,132.0,desktop
137502,1233,page_view,2023-11-18,3994c3aa,128.0,desktop
137503,1233,add_to_cart,2023-04-30,d84f4438,,mobile
137504,1233,checkout_complete,2024-02-29,61d3406a,,mobile
137505,1233,product_view,2023-05-31,742505c1,47.0,tablet
137506,1233,checkout_complete,2022-12-26,754e1306,218.0,desktop
137507,1233,product_view,2022-10-28,99bf3f36,,mobile
137508,1233,page_view,2022-10-24,5f0e7463,196.0,desktop
137509,1233,product_view,2023-11-19,a3d7643f,,mobile
137510,1233,add_to_cart,2023-07-25,c0dfd7dc,,desktop
137511,1233,remove_from_cart,2023-01-25,749dc6a0,194.0,tablet
137512,1233,page_view,2023-06-09,26071147,68.0,desktop
137513,1233,checkout_start,2023-01-21,dbac2326,93.0,desktop
137514,1233,page_view,2023-03-05,15fca9cd,,mobile
137515,1233,page_view,2023-09-22,aeb3e6be,118.0,mobile
137516,1233,add_to_cart,2022-10-29,8fc4755a,29.0,desktop
137517,1233,page_view,2022-10-27,43495ab9,21.0,mobile
137518,1233,wishlist_add,2023-09-29,07719c3c,,mobile
137519,1233,search,2024-02-27,62e50003,74.0,desktop
137520,1233,checkout_start,2023-10-14,2f97e0c7,169.0,mobile
137521,1233,page_view,2023-12-08,03422096,46.0,mobile
137522,1233,add_to_cart,2024-01-05,fb85669b,84.0,desktop
137523,1233,search,2023-08-06,0c9d968a,,desktop
137524,1233,checkout_complete,2024-01-02,97f9d8d1,171.0,desktop
137525,1233,page_view,2023-09-24,5cade078,176.0,mobile
137526,1233,product_view,2024-03-25,b27b57ea,72.0,desktop
137527,1233,page_view,2022-10-22,1b4dfbc8,142.0,desktop
137528,1233,page_view,2022-12-04,3e893735,,desktop
137529,1233,product_view,2023-06-10,9ebfa084,56.0,mobile
137530,1233,page_view,2023-06-26,e5e2f304,,mobile
137531,1233,add_to_cart,2023-03-29,f9360c0f,79.0,mobile
137532,1233,product_view,2023-01-18,d6902263,,mobile
137533,1233,wishlist_add,2023-10-17,91d40060,,desktop
137534,1233,product_view,2023-08-13,3525cba9,107.0,desktop
137535,1233,checkout_start,2024-03-25,52425de5,151.0,mobile
137536,1233,page_view,2024-02-26,412d4c4f,180.0,mobile
137537,2550,checkout_complete,2023-10-26,15687996,,mobile
137538,2550,checkout_start,2024-03-21,08ae4caa,,desktop
137539,2550,checkout_complete,2024-01-21,1eb06fc2,140.0,mobile
137540,2550,search,2024-02-21,412afc4e,,desktop
137541,2550,search,2024-03-30,050cde2b,170.0,desktop
137542,2550,product_view,2024-02-14,a60893fa,,mobile
137543,2550,product_view,2023-12-15,f3bb133a,170.0,tablet
137544,2550,remove_from_cart,2024-03-24,7ced43f7,,desktop
137545,2550,wishlist_add,2024-02-22,2c402bb9,,desktop
137546,2550,checkout_complete,2023-11-07,f5f17cfc,,mobile
137547,2550,add_to_cart,2024-03-27,e617c138,,mobile
137548,2550,search,2023-12-09,2a53c514,106.0,mobile
137549,2550,remove_from_cart,2024-01-22,8818d86f,73.0,mobile
137550,2550,checkout_complete,2024-02-03,790de57a,211.0,mobile
137551,2550,product_view,2023-11-12,c0ac9055,30.0,mobile
137552,2550,product_view,2024-02-13,b365a7a5,,mobile
137553,2550,page_view,2023-12-26,e0992437,93.0,desktop
137554,2550,product_view,2023-11-25,88da7433,129.0,mobile
137555,2550,product_view,2024-01-17,1642c68c,67.0,desktop
137556,2550,add_to_cart,2023-11-21,c8f81822,165.0,mobile
137557,2550,add_to_cart,2024-02-25,c1b195e7,,mobile
137558,2550,add_to_cart,2024-01-22,66056390,,mobile
137559,2550,page_view,2023-11-28,bce8beb2,52.0,mobile
137560,2550,remove_from_cart,2024-03-24,08df1eb3,66.0,mobile
137561,8705,page_view,2023-12-07,bbbed803,187.0,mobile
137562,8705,product_view,2023-09-23,c5844f67,,mobile
137563,8705,product_view,2023-10-10,fa25b505,46.0,mobile
137564,8705,product_view,2024-02-25,c4918c7d,108.0,desktop
137565,8705,checkout_start,2023-05-27,164bff9d,,desktop
137566,8705,page_view,2023-04-24,a768c5fe,,mobile
137567,8705,search,2023-07-23,36c7215a,97.0,tablet
137568,8705,product_view,2023-08-06,8fbdaa74,,desktop
137569,8705,remove_from_cart,2024-03-22,50bdf81c,,mobile
137570,8705,add_to_cart,2024-02-17,3a367581,,mobile
137571,8705,checkout_start,2024-02-10,95c1e546,,desktop
137572,8705,page_view,2023-05-03,e6e44f88,,desktop
137573,8705,checkout_start,2023-08-19,4224b6ee,60.0,mobile
137574,8705,page_view,2023-10-16,0324d7fa,,mobile
137575,8705,page_view,2024-01-22,6338832f,,mobile
137576,8705,product_view,2023-09-21,80f58d19,104.0,desktop
137577,8705,product_view,2023-05-12,8b340659,67.0,desktop
137578,8705,add_to_cart,2024-02-04,61ddb020,156.0,desktop
137579,8705,wishlist_add,2023-04-09,71960879,5.0,desktop
137580,8705,page_view,2023-05-24,1ec4cc0b,164.0,mobile
137581,8705,checkout_complete,2023-04-12,f62e3a40,156.0,mobile
137582,8705,product_view,2023-09-15,0bab336b,142.0,desktop
137583,8705,product_view,2024-02-22,fcf5cd7b,,tablet
137584,8705,product_view,2023-06-29,ba75cc48,,desktop
137585,8705,page_view,2023-07-12,2bdc3e9e,203.0,mobile
137586,8705,checkout_start,2023-11-26,37f4debe,197.0,mobile
137587,8705,add_to_cart,2023-04-17,233e587a,13.0,desktop
137588,8705,remove_from_cart,2023-12-20,98fb1c0f,156.0,mobile
137589,8705,product_view,2023-06-19,b4bb3ddb,,desktop
137590,8705,add_to_cart,2023-08-08,6851e051,,desktop
137591,8705,add_to_cart,2023-10-15,198f78d6,112.0,desktop
137592,8705,product_view,2023-05-13,2995507b,,desktop
137593,8705,page_view,2023-07-20,ae7f9b66,,mobile
137594,8705,product_view,2023-04-12,7112decc,219.0,desktop
137595,8705,page_view,2023-05-06,d605dbad,134.0,desktop
137596,8705,product_view,2023-10-13,31b133ca,78.0,mobile
137597,8705,add_to_cart,2023-08-07,1d643076,162.0,mobile
137598,8705,search,2023-11-13,4a597fc7,218.0,mobile
137599,8705,page_view,2023-10-09,f69f90fa,181.0,desktop
137600,8705,add_to_cart,2023-11-26,4e27fcd4,,desktop
137601,8705,remove_from_cart,2024-01-21,b4917a2c,,desktop
137602,8705,product_view,2023-04-18,0a61c06b,10.0,tablet
137603,8705,product_view,2023-09-21,4ef5a48d,123.0,desktop
137604,8705,remove_from_cart,2023-05-24,c9a44426,172.0,mobile
137605,8705,page_view,2023-05-22,2aef6c93,,mobile
137606,8705,page_view,2023-07-04,7f73b5a0,121.0,mobile
137607,8705,checkout_complete,2024-03-26,2c8d1d45,174.0,tablet
137608,8705,page_view,2023-04-26,3808d22a,,desktop
137609,6105,product_view,2022-12-30,5f322892,,desktop
137610,6105,search,2022-09-13,9e0bae41,37.0,desktop
137611,6105,add_to_cart,2023-08-13,0e4edfdb,139.0,desktop
137612,6105,page_view,2023-10-04,93fd5f0f,,mobile
137613,6105,page_view,2023-07-25,402f9d25,187.0,mobile
137614,6105,remove_from_cart,2024-03-07,0c859031,83.0,mobile
137615,6105,add_to_cart,2022-09-02,4291e356,78.0,mobile
137616,6105,product_view,2022-08-16,bc93b1a0,82.0,desktop
137617,6105,page_view,2023-05-19,3b82e309,100.0,desktop
137618,6105,search,2022-10-26,648bbd9c,,mobile
137619,6105,checkout_complete,2023-01-24,72e3f535,15.0,mobile
137620,6105,wishlist_add,2024-02-25,e23ba3cf,,desktop
137621,6105,add_to_cart,2023-11-23,e12ef763,,mobile
137622,6105,remove_from_cart,2022-08-31,1e0731ae,73.0,tablet
137623,6105,product_view,2023-10-19,9b926376,,desktop
137624,6105,page_view,2022-12-10,4ceb8081,158.0,desktop
137625,6105,page_view,2023-11-17,fbeb688a,,mobile
137626,6105,product_view,2024-03-05,3afdcb72,,desktop
137627,6105,add_to_cart,2023-01-29,4fcae386,168.0,mobile
137628,6105,product_view,2023-09-19,8b3f3492,72.0,mobile
137629,6105,page_view,2023-02-10,e914a198,174.0,desktop
137630,6105,add_to_cart,2023-08-21,866502c7,40.0,desktop
137631,6105,search,2023-06-30,5f84391a,,mobile
137632,6105,page_view,2023-01-07,2ae8ab5b,199.0,desktop
137633,6105,page_view,2023-05-28,d6684ab6,217.0,desktop
137634,6105,product_view,2022-10-05,49bab92c,,desktop
137635,6105,checkout_start,2022-08-09,e778495f,,mobile
137636,6105,add_to_cart,2023-08-20,fcbe060e,151.0,mobile
137637,6105,page_view,2023-03-12,613e142c,184.0,desktop
137638,6105,page_view,2022-09-20,41a25188,148.0,mobile
137639,6105,remove_from_cart,2022-08-22,bd201ff7,71.0,mobile
137640,6105,product_view,2022-11-12,4d81f238,28.0,mobile
137641,673,product_view,2024-03-26,c871988c,131.0,desktop
137642,673,remove_from_cart,2024-02-27,8928c96a,43.0,mobile
137643,673,product_view,2024-02-26,98a613f0,153.0,mobile
137644,673,page_view,2024-03-08,8c1c2c28,,desktop
137645,673,product_view,2024-03-28,69bcddfb,191.0,mobile
137646,673,page_view,2024-02-29,5250c1e8,59.0,mobile
