order_id,customer_id,order_date,status,subtotal,discount_pct,shipping,tax,total,payment_method,order_month
22473,5963,2023-09-17,completed,2101.22,0.0,0.0,168.1,2269.32,wallet,2023-09
22474,5963,2023-09-08,completed,5075.0,0.0,0.0,406.0,5481.0,upi,2023-09
22475,5963,2023-09-10,cancelled,33.15,0.0,10.08,2.65,45.88,card,2023-09
22476,5963,2023-08-28,completed,2589.08,0.0,0.0,207.13,2796.21,netbanking,2023-08
22477,5963,2023-09-14,cancelled,1476.21,0.0,0.0,118.1,1594.31,card,2023-09
22478,5963,2023-09-10,processing,313.94,0.0,0.0,25.12,339.06,card,2023-09
22479,5963,2023-09-02,completed,419.74,0.0,0.0,33.58,453.32,wallet,2023-09
22480,5963,2023-09-02,completed,1121.03,0.0,0.0,89.68,1210.71,card,2023-09
22481,5963,2023-09-01,completed,205.09,5.0,0.0,16.41,221.5,card,2023-09
22482,5963,2023-09-10,refunded,29.48,5.0,4.1,2.36,35.94,upi,2023-09
22483,5963,2023-09-15,completed,752.77,0.0,0.0,60.22,812.99,upi,2023-09
22484,5963,2023-09-03,processing,1246.83,0.0,0.0,99.75,1346.58,wallet,2023-09
22485,5963,2023-08-29,completed,837.74,0.0,0.0,67.02,904.76,card,2023-08
22486,5963,2023-09-02,refunded,59.97,0.0,8.98,4.8,73.75,upi,2023-09
22487,5964,2024-03-04,refunded,168.18,20.0,0.0,13.45,181.63,netbanking,2024-03
22488,5965,2022-07-20,completed,290.12,20.0,0.0,23.21,313.33,upi,2022-07
22489,5966,2023-03-26,completed,716.13,5.0,0.0,57.29,773.42,card,2023-03
22490,5966,2023-05-08,completed,1814.62,10.0,0.0,145.17,1959.79,netbanking,2023-05
22491,5966,2023-08-12,completed,205.09,5.0,0.0,16.41,221.5,card,2023-08
22492,5967,2024-01-22,completed,728.1,0.0,0.0,58.25,786.35,upi,2024-01
22493,5967,2024-01-15,completed,173.0,0.0,0.0,13.84,186.84,card,2024-01
22494,5967,2024-02-16,completed,303.7,0.0,0.0,24.3,328.0,upi,2024-02
22495,5967,2024-01-20,completed,3040.71,0.0,0.0,243.26,3283.97,card,2024-01
22496,5967,2023-11-24,completed,70.13,0.0,1.27,5.61,77.01,card,2023-11
22497,5967,2024-02-14,cancelled,463.27,0.0,0.0,37.06,500.33,card,2024-02
22498,5967,2023-11-15,processing,1248.27,0.0,0.0,99.86,1348.13,upi,2023-11
22499,5967,2023-12-16,completed,462.85,0.0,0.0,37.03,499.88,card,2023-12
22500,5967,2023-12-04,processing,5263.65,0.0,0.0,421.09,5684.74,upi,2023-12
22501,5967,2023-11-29,refunded,4763.24,0.0,0.0,381.06,5144.3,upi,2023-11
22502,5967,2024-03-05,completed,4767.77,0.0,0.0,381.42,5149.19,card,2024-03
22503,5968,2022-11-10,processing,2393.78,0.0,0.0,191.5,2585.28,card,2022-11
22504,5969,2022-10-05,completed,1830.83,0.0,0.0,146.47,1977.3,card,2022-10
22505,5969,2022-10-13,completed,163.44,5.0,0.0,13.08,176.52,card,2022-10
22506,5969,2022-11-02,completed,2247.04,5.0,0.0,179.76,2426.8,upi,2022-11
22507,5970,2023-05-10,cancelled,764.33,0.0,0.0,61.15,825.48,upi,2023-05
22508,5971,2024-03-28,completed,1012.3,0.0,0.0,80.98,1093.28,card,2024-03
22509,5972,2023-01-18,cancelled,2025.9,0.0,0.0,162.07,2187.97,card,2023-01
22510,5972,2023-03-04,refunded,5180.23,0.0,0.0,414.42,5594.65,card,2023-03
22511,5973,2024-01-07,completed,385.94,0.0,0.0,30.88,416.82,wallet,2024-01
22512,5974,2022-09-27,completed,530.23,0.0,0.0,42.42,572.65,card,2022-09
22513,5975,2023-08-10,completed,1229.48,0.0,0.0,98.36,1327.84,netbanking,2023-08
22514,5975,2023-08-31,completed,67.21,10.0,9.29,5.38,81.88,card,2023-08
22515,5975,2023-07-28,cancelled,7178.1,0.0,0.0,574.25,7752.35,upi,2023-07
22516,5975,2023-08-10,completed,497.72,20.0,0.0,39.82,537.54,wallet,2023-08
22517,5976,2023-06-05,refunded,2552.14,5.0,0.0,204.17,2756.31,upi,2023-06
22518,5976,2022-08-30,completed,7031.61,0.0,0.0,562.53,7594.14,cod,2022-08
22519,5976,2022-07-26,cancelled,3307.33,0.0,0.0,264.59,3571.92,card,2022-07
22520,5976,2024-02-16,completed,358.42,0.0,0.0,28.67,387.09,upi,2024-02
22521,5976,2023-12-05,completed,438.93,0.0,0.0,35.11,474.04,netbanking,2023-12
22522,5976,2023-07-03,completed,61.77,5.0,8.35,4.94,75.06,netbanking,2023-07
22523,5976,2024-01-24,completed,1585.49,0.0,0.0,126.84,1712.33,card,2024-01
22524,5976,2022-11-14,cancelled,2062.79,0.0,0.0,165.02,2227.81,upi,2022-11
22525,5976,2023-08-09,completed,1383.39,5.0,0.0,110.67,1494.06,card,2023-08
22526,5976,2024-02-14,completed,1399.8,0.0,0.0,111.98,1511.78,upi,2024-02
22527,5977,2023-08-10,refunded,803.39,0.0,0.0,64.27,867.66,card,2023-08
22528,5977,2024-02-18,cancelled,345.13,0.0,0.0,27.61,372.74,card,2024-02
22529,5977,2023-09-04,processing,5411.02,0.0,0.0,432.88,5843.9,wallet,2023-09
22530,5977,2024-01-04,cancelled,179.6,0.0,0.0,14.37,193.97,netbanking,2024-01
22531,5977,2023-12-14,completed,913.36,15.0,0.0,73.07,986.43,card,2023-12
22532,5977,2023-08-07,completed,2184.83,0.0,0.0,174.79,2359.62,card,2023-08
22533,5977,2024-01-05,cancelled,577.01,0.0,0.0,46.16,623.17,card,2024-01
22534,5977,2024-01-19,completed,1477.24,0.0,0.0,118.18,1595.42,netbanking,2024-01
22535,5978,2024-02-10,completed,2729.3,0.0,0.0,218.34,2947.64,card,2024-02
22536,5979,2023-07-21,processing,626.36,0.0,0.0,50.11,676.47,card,2023-07
22537,5979,2024-02-15,completed,2211.82,10.0,0.0,176.95,2388.77,netbanking,2024-02
22538,5979,2023-07-26,refunded,3332.14,0.0,0.0,266.57,3598.71,netbanking,2023-07
22539,5980,2024-01-14,completed,101.29,5.0,0.0,8.1,109.39,cod,2024-01
22540,5981,2022-12-01,processing,1892.99,0.0,0.0,151.44,2044.43,upi,2022-12
22541,5982,2024-01-23,cancelled,3201.0,0.0,0.0,256.08,3457.08,upi,2024-01
22542,5983,2022-05-11,completed,453.02,0.0,0.0,36.24,489.26,upi,2022-05
22543,5983,2022-05-03,completed,459.23,0.0,0.0,36.74,495.97,card,2022-05
22544,5983,2022-05-09,completed,54.37,20.0,2.94,4.35,61.66,card,2022-05
22545,5983,2022-05-13,completed,2182.34,0.0,0.0,174.59,2356.93,card,2022-05
22546,5983,2022-04-20,completed,3899.0,0.0,0.0,311.92,4210.92,card,2022-04
22547,5983,2022-05-06,completed,1563.22,0.0,0.0,125.06,1688.28,cod,2022-05
22548,5983,2022-04-17,refunded,2052.8,0.0,0.0,164.22,2217.02,card,2022-04
22549,5984,2024-03-03,completed,1923.54,0.0,0.0,153.88,2077.42,wallet,2024-03
22550,5984,2024-02-25,completed,2292.1,0.0,0.0,183.37,2475.47,netbanking,2024-02
22551,5984,2024-01-30,processing,135.92,0.0,0.0,10.87,146.79,wallet,2024-01
22552,5985,2023-01-27,completed,561.3,0.0,0.0,44.9,606.2,upi,2023-01
22553,5985,2023-02-10,completed,4848.89,5.0,0.0,387.91,5236.8,card,2023-02
22554,5985,2023-03-07,completed,2286.7,15.0,0.0,182.94,2469.64,upi,2023-03
22555,5985,2023-02-03,completed,7558.14,0.0,0.0,604.65,8162.79,cod,2023-02
22556,5985,2023-03-14,processing,1057.26,0.0,0.0,84.58,1141.84,upi,2023-03
22557,5985,2023-01-19,completed,7993.8,5.0,0.0,639.5,8633.3,card,2023-01
22558,5986,2023-01-10,completed,10356.22,0.0,0.0,828.5,11184.72,card,2023-01
22559,5986,2023-06-26,completed,2648.0,10.0,0.0,211.84,2859.84,wallet,2023-06
22560,5986,2023-10-07,refunded,441.66,0.0,0.0,35.33,476.99,upi,2023-10
22561,5986,2023-12-19,completed,1797.65,0.0,0.0,143.81,1941.46,card,2023-12
22562,5987,2023-11-26,completed,839.15,5.0,0.0,67.13,906.28,upi,2023-11
22563,5987,2023-08-07,processing,795.84,0.0,0.0,63.67,859.51,upi,2023-08
22564,5987,2023-04-07,completed,1712.19,0.0,0.0,136.98,1849.17,card,2023-04
22565,5987,2023-01-18,cancelled,503.72,5.0,0.0,40.3,544.02,cod,2023-01
22566,5987,2023-04-08,completed,2461.51,0.0,0.0,196.92,2658.43,card,2023-04
22567,5987,2023-08-15,completed,675.75,0.0,0.0,54.06,729.81,card,2023-08
22568,5988,2023-10-26,refunded,321.32,0.0,0.0,25.71,347.03,card,2023-10
22569,5988,2024-01-15,completed,3331.56,0.0,0.0,266.52,3598.08,wallet,2024-01
22570,5989,2024-01-17,processing,215.88,0.0,0.0,17.27,233.15,card,2024-01
22571,5990,2024-03-07,refunded,3565.68,0.0,0.0,285.25,3850.93,netbanking,2024-03
22572,5990,2024-01-19,cancelled,8710.53,20.0,0.0,696.84,9407.37,card,2024-01
22573,5991,2024-01-10,cancelled,795.78,0.0,0.0,63.66,859.44,upi,2024-01
22574,5992,2023-09-06,processing,2499.96,15.0,0.0,200.0,2699.96,netbanking,2023-09
22575,5992,2023-09-23,completed,802.24,0.0,0.0,64.18,866.42,card,2023-09
22576,5992,2023-10-14,completed,3670.46,0.0,0.0,293.64,3964.1,card,2023-10
22577,5992,2023-10-26,refunded,4304.84,0.0,0.0,344.39,4649.23,wallet,2023-10
22578,5992,2023-09-26,completed,640.51,0.0,0.0,51.24,691.75,card,2023-09
22579,5992,2023-10-10,completed,395.85,0.0,0.0,31.67,427.52,upi,2023-10
22580,5992,2023-09-30,completed,418.8,0.0,0.0,33.5,452.3,card,2023-09
22581,5992,2023-10-11,cancelled,48.94,5.0,4.96,3.92,57.82,card,2023-10
22582,5992,2023-08-25,processing,1467.91,0.0,0.0,117.43,1585.34,netbanking,2023-08
22583,5992,2023-09-10,completed,2942.22,0.0,0.0,235.38,3177.6,card,2023-09
22584,5992,2023-09-02,processing,153.05,0.0,0.0,12.24,165.29,card,2023-09
22585,5992,2023-10-26,cancelled,871.64,0.0,0.0,69.73,941.37,card,2023-10
22586,5992,2023-08-19,completed,1563.22,0.0,0.0,125.06,1688.28,card,2023-08
22587,5992,2023-08-16,cancelled,835.15,5.0,0.0,66.81,901.96,upi,2023-08
22588,5992,2023-09-14,completed,585.48,0.0,0.0,46.84,632.32,card,2023-09
22589,5992,2023-10-12,refunded,794.5,0.0,0.0,63.56,858.06,upi,2023-10
22590,5992,2023-09-12,cancelled,549.18,0.0,0.0,43.93,593.11,netbanking,2023-09
22591,5992,2023-09-06,cancelled,1563.22,0.0,0.0,125.06,1688.28,upi,2023-09
22592,5992,2023-09-01,refunded,1850.86,0.0,0.0,148.07,1998.93,upi,2023-09
22593,5992,2023-08-28,completed,1626.58,5.0,0.0,130.13,1756.71,card,2023-08
22594,5993,2023-09-03,completed,2604.46,5.0,0.0,208.36,2812.82,netbanking,2023-09
22595,5993,2023-04-07,refunded,426.99,0.0,0.0,34.16,461.15,cod,2023-04
22596,5994,2024-02-11,processing,2048.48,0.0,0.0,163.88,2212.36,netbanking,2024-02
22597,5994,2024-03-18,completed,864.34,0.0,0.0,69.15,933.49,card,2024-03
22598,5994,2023-11-08,completed,2209.35,0.0,0.0,176.75,2386.1,card,2023-11
22599,5994,2024-01-04,processing,2471.25,0.0,0.0,197.7,2668.95,card,2024-01
22600,5995,2022-02-28,refunded,959.44,0.0,0.0,76.76,1036.2,wallet,2022-02
22601,5995,2022-03-05,completed,608.48,5.0,0.0,48.68,657.16,card,2022-03
22602,5995,2022-02-27,refunded,4612.78,10.0,0.0,369.02,4981.8,card,2022-02
22603,5995,2022-03-03,completed,1476.21,0.0,0.0,118.1,1594.31,card,2022-03
22604,5995,2022-03-03,completed,2455.82,0.0,0.0,196.47,2652.29,upi,2022-03
22605,5996,2023-08-29,completed,346.68,20.0,0.0,27.73,374.41,netbanking,2023-08
22606,5997,2024-02-27,cancelled,2077.46,5.0,0.0,166.2,2243.66,card,2024-02
22607,5998,2023-12-05,completed,239.64,0.0,0.0,19.17,258.81,card,2023-12
22608,5998,2023-12-18,completed,1314.96,0.0,0.0,105.2,1420.16,card,2023-12
22609,5998,2023-12-04,processing,191.47,0.0,0.0,15.32,206.79,card,2023-12
22610,5998,2023-12-05,processing,431.76,0.0,0.0,34.54,466.3,card,2023-12
22611,5998,2023-12-15,completed,2904.97,5.0,0.0,232.4,3137.37,card,2023-12
22612,5999,2023-12-30,completed,5072.34,0.0,0.0,405.79,5478.13,upi,2023-12
22613,5999,2022-11-09,completed,4797.42,10.0,0.0,383.79,5181.21,card,2022-11
22614,5999,2022-07-29,refunded,332.49,0.0,0.0,26.6,359.09,wallet,2022-07
22615,5999,2022-12-30,completed,1430.16,0.0,0.0,114.41,1544.57,cod,2022-12
22616,5999,2022-11-07,refunded,1073.71,0.0,0.0,85.9,1159.61,netbanking,2022-11
22617,5999,2022-06-07,completed,3977.23,0.0,0.0,318.18,4295.41,card,2022-06
22618,5999,2022-10-04,completed,2149.31,15.0,0.0,171.94,2321.25,upi,2022-10
22619,5999,2022-11-28,completed,1450.42,0.0,0.0,116.03,1566.45,card,2022-11
22620,5999,2023-01-06,completed,2302.45,0.0,0.0,184.2,2486.65,card,2023-01
22621,5999,2023-12-09,completed,1537.29,0.0,0.0,122.98,1660.27,netbanking,2023-12
22622,5999,2022-10-11,completed,1817.32,0.0,0.0,145.39,1962.71,card,2022-10
22623,5999,2023-01-02,refunded,1184.58,0.0,0.0,94.77,1279.35,cod,2023-01
22624,6000,2024-03-29,cancelled,3036.1,10.0,0.0,242.89,3278.99,card,2024-03
22625,6001,2023-08-26,completed,1678.57,0.0,0.0,134.29,1812.86,card,2023-08
22626,6001,2024-03-08,completed,514.2,0.0,0.0,41.14,555.34,netbanking,2024-03
22627,6001,2023-11-13,refunded,1245.47,0.0,0.0,99.64,1345.11,card,2023-11
22628,6001,2024-02-04,completed,878.69,20.0,0.0,70.3,948.99,upi,2024-02
22629,6001,2024-03-25,refunded,135.27,0.0,0.0,10.82,146.09,netbanking,2024-03
22630,6001,2023-05-20,refunded,3292.21,0.0,0.0,263.38,3555.59,upi,2023-05
22631,6001,2023-10-15,refunded,956.42,0.0,0.0,76.51,1032.93,card,2023-10
22632,6001,2023-08-08,processing,842.98,0.0,0.0,67.44,910.42,card,2023-08
22633,6001,2023-10-04,completed,7061.36,0.0,0.0,564.91,7626.27,netbanking,2023-10
22634,6001,2023-07-21,completed,249.16,0.0,0.0,19.93,269.09,card,2023-07
22635,6001,2023-09-19,cancelled,670.38,0.0,0.0,53.63,724.01,upi,2023-09
22636,6001,2023-07-02,refunded,475.56,0.0,0.0,38.04,513.6,netbanking,2023-07
22637,6002,2023-07-04,completed,1321.67,0.0,0.0,105.73,1427.4,upi,2023-07
22638,6003,2024-02-26,processing,1883.69,0.0,0.0,150.7,2034.39,card,2024-02
22639,6004,2022-09-08,completed,213.24,0.0,0.0,17.06,230.3,card,2022-09
22640,6004,2022-09-12,cancelled,580.01,0.0,0.0,46.4,626.41,card,2022-09
22641,6004,2022-09-18,processing,1321.84,0.0,0.0,105.75,1427.59,netbanking,2022-09
22642,6004,2022-09-05,cancelled,2162.18,0.0,0.0,172.97,2335.15,card,2022-09
22643,6004,2022-09-01,cancelled,1197.71,0.0,0.0,95.82,1293.53,card,2022-09
22644,6004,2022-09-10,completed,1294.67,0.0,0.0,103.57,1398.24,upi,2022-09
22645,6004,2022-09-17,processing,290.99,15.0,0.0,23.28,314.27,card,2022-09
22646,6005,2024-02-28,completed,1527.06,0.0,0.0,122.16,1649.22,upi,2024-02
22647,6005,2024-03-20,processing,463.27,0.0,0.0,37.06,500.33,netbanking,2024-03
22648,6005,2024-03-11,completed,660.64,0.0,0.0,52.85,713.49,netbanking,2024-03
22649,6005,2024-02-17,refunded,1816.06,0.0,0.0,145.28,1961.34,card,2024-02
22650,6006,2023-10-11,completed,369.02,0.0,0.0,29.52,398.54,card,2023-10
22651,6007,2023-01-20,completed,525.09,0.0,0.0,42.01,567.1,netbanking,2023-01
22652,6007,2023-01-11,completed,1349.89,0.0,0.0,107.99,1457.88,netbanking,2023-01
22653,6007,2023-01-23,refunded,348.59,0.0,0.0,27.89,376.48,wallet,2023-01
22654,6007,2023-01-14,processing,935.39,0.0,0.0,74.83,1010.22,card,2023-01
22655,6007,2023-01-17,completed,3335.69,0.0,0.0,266.86,3602.55,upi,2023-01
22656,6007,2023-01-20,cancelled,414.78,0.0,0.0,33.18,447.96,card,2023-01
22657,6007,2023-01-22,processing,4072.24,20.0,0.0,325.78,4398.02,wallet,2023-01
22658,6007,2023-01-10,processing,1174.72,15.0,0.0,93.98,1268.7,card,2023-01
22659,6007,2023-01-20,completed,2070.7,0.0,0.0,165.66,2236.36,card,2023-01
22660,6007,2023-01-24,completed,87.24,0.0,0.71,6.98,94.93,upi,2023-01
22661,6007,2023-01-21,completed,312.75,0.0,0.0,25.02,337.77,card,2023-01
22662,6007,2023-01-18,refunded,714.63,0.0,0.0,57.17,771.8,card,2023-01
22663,6007,2023-01-12,completed,110.83,0.0,0.0,8.87,119.7,card,2023-01
22664,6007,2023-01-10,refunded,632.16,0.0,0.0,50.57,682.73,card,2023-01
22665,6007,2023-01-21,processing,646.8,0.0,0.0,51.74,698.54,netbanking,2023-01
22666,6007,2023-01-22,completed,1009.31,20.0,0.0,80.74,1090.05,card,2023-01
22667,6007,2023-01-24,processing,364.18,0.0,0.0,29.13,393.31,card,2023-01
22668,6007,2023-01-14,refunded,1051.06,0.0,0.0,84.08,1135.14,card,2023-01
22669,6007,2023-01-12,completed,3119.53,0.0,0.0,249.56,3369.09,upi,2023-01
22670,6007,2023-01-23,completed,781.61,0.0,0.0,62.53,844.14,upi,2023-01
22671,6007,2023-01-23,processing,917.34,0.0,0.0,73.39,990.73,upi,2023-01
22672,6007,2023-01-19,refunded,1322.1,0.0,0.0,105.77,1427.87,card,2023-01
22673,6007,2023-01-10,processing,111.39,0.0,0.0,8.91,120.3,card,2023-01
22674,6007,2023-01-10,completed,201.71,0.0,0.0,16.14,217.85,wallet,2023-01
22675,6008,2023-12-15,completed,370.52,0.0,0.0,29.64,400.16,card,2023-12
22676,6008,2024-02-04,refunded,1834.88,0.0,0.0,146.79,1981.67,card,2024-02
22677,6009,2023-10-06,completed,4375.78,0.0,0.0,350.06,4725.84,upi,2023-10
22678,6010,2023-01-28,refunded,3210.9,0.0,0.0,256.87,3467.77,wallet,2023-01
22679,6011,2023-07-19,completed,309.11,0.0,0.0,24.73,333.84,card,2023-07
22680,6011,2023-08-21,completed,1661.04,10.0,0.0,132.88,1793.92,card,2023-08
22681,6011,2023-10-29,processing,942.21,0.0,0.0,75.38,1017.59,card,2023-10
22682,6011,2023-05-20,completed,1507.25,0.0,0.0,120.58,1627.83,wallet,2023-05
22683,6012,2022-06-13,processing,792.02,20.0,0.0,63.36,855.38,upi,2022-06
22684,6013,2023-09-02,completed,1562.63,0.0,0.0,125.01,1687.64,card,2023-09
22685,6013,2023-09-21,cancelled,800.25,0.0,0.0,64.02,864.27,netbanking,2023-09
22686,6014,2023-09-05,cancelled,2333.13,0.0,0.0,186.65,2519.78,card,2023-09
22687,6014,2024-03-07,refunded,745.5,5.0,0.0,59.64,805.14,card,2024-03
22688,6015,2022-10-12,completed,65.02,0.0,1.09,5.2,71.31,upi,2022-10
22689,6015,2024-01-29,processing,1707.93,0.0,0.0,136.63,1844.56,card,2024-01
22690,6015,2022-11-17,completed,1269.81,0.0,0.0,101.58,1371.39,netbanking,2022-11
22691,6015,2024-02-11,completed,5959.0,0.0,0.0,476.72,6435.72,card,2024-02
22692,6016,2023-04-07,processing,473.91,0.0,0.0,37.91,511.82,card,2023-04
22693,6016,2023-05-06,completed,1272.84,15.0,0.0,101.83,1374.67,card,2023-05
22694,6017,2024-02-04,processing,1427.41,0.0,0.0,114.19,1541.6,upi,2024-02
22695,6017,2024-03-13,completed,267.25,10.0,0.0,21.38,288.63,wallet,2024-03
22696,6017,2024-03-19,completed,797.92,20.0,0.0,63.83,861.75,upi,2024-03
22697,6017,2024-02-16,completed,2900.54,0.0,0.0,232.04,3132.58,netbanking,2024-02
22698,6017,2024-03-19,refunded,330.93,10.0,0.0,26.47,357.4,card,2024-03
22699,6017,2024-01-18,completed,1041.23,0.0,0.0,83.3,1124.53,card,2024-01
22700,6017,2024-03-29,completed,926.26,0.0,0.0,74.1,1000.36,upi,2024-03
22701,6018,2024-03-10,cancelled,1165.82,0.0,0.0,93.27,1259.09,card,2024-03
22702,6019,2024-02-02,completed,3378.26,0.0,0.0,270.26,3648.52,upi,2024-02
22703,6019,2024-01-11,processing,7472.01,0.0,0.0,597.76,8069.77,netbanking,2024-01
22704,6020,2023-06-08,processing,633.79,0.0,0.0,50.7,684.49,card,2023-06
22705,6021,2022-08-08,completed,106.74,0.0,0.0,8.54,115.28,card,2022-08
22706,6021,2022-10-06,processing,414.78,0.0,0.0,33.18,447.96,card,2022-10
22707,6021,2023-10-25,completed,404.2,15.0,0.0,32.34,436.54,netbanking,2023-10
22708,6021,2022-09-22,processing,5630.23,10.0,0.0,450.42,6080.65,card,2022-09
22709,6021,2024-03-24,cancelled,17319.35,0.0,0.0,1385.55,18704.9,card,2024-03
22710,6021,2023-04-13,completed,4104.89,0.0,0.0,328.39,4433.28,upi,2023-04
22711,6022,2023-07-13,cancelled,2429.15,0.0,0.0,194.33,2623.48,upi,2023-07
22712,6023,2023-07-02,completed,1774.15,0.0,0.0,141.93,1916.08,netbanking,2023-07
22713,6023,2024-03-27,completed,983.45,0.0,0.0,78.68,1062.13,card,2024-03
22714,6023,2024-02-29,processing,4019.06,0.0,0.0,321.52,4340.58,cod,2024-02
22715,6023,2023-11-18,completed,70.34,0.0,3.54,5.63,79.51,netbanking,2023-11
22716,6023,2023-05-24,completed,545.11,5.0,0.0,43.61,588.72,card,2023-05
22717,6023,2023-12-17,processing,3109.57,0.0,0.0,248.77,3358.34,card,2023-12
22718,6023,2023-12-27,cancelled,2529.93,0.0,0.0,202.39,2732.32,netbanking,2023-12
22719,6023,2023-12-27,processing,66.87,0.0,5.18,5.35,77.4,upi,2023-12
22720,6024,2023-06-25,completed,3123.83,5.0,0.0,249.91,3373.74,card,2023-06
22721,6025,2023-08-25,cancelled,6293.19,0.0,0.0,503.46,6796.65,wallet,2023-08
22722,6026,2023-10-04,refunded,1432.92,0.0,0.0,114.63,1547.55,card,2023-10
22723,6027,2023-04-25,completed,1436.98,10.0,0.0,114.96,1551.94,upi,2023-04
22724,6028,2024-02-20,completed,247.07,0.0,0.0,19.77,266.84,upi,2024-02
22725,6028,2024-01-06,completed,783.45,0.0,0.0,62.68,846.13,upi,2024-01
22726,6028,2023-12-29,processing,372.97,0.0,0.0,29.84,402.81,upi,2023-12
22727,6028,2023-12-21,completed,4346.16,0.0,0.0,347.69,4693.85,upi,2023-12
22728,6029,2023-10-21,completed,1046.93,0.0,0.0,83.75,1130.68,netbanking,2023-10
22729,6030,2024-02-16,processing,1675.69,0.0,0.0,134.06,1809.75,card,2024-02
22730,6030,2024-03-01,cancelled,1521.7,10.0,0.0,121.74,1643.44,upi,2024-03
22731,6031,2023-06-07,refunded,3036.53,0.0,0.0,242.92,3279.45,card,2023-06
22732,6031,2024-02-01,processing,3718.67,0.0,0.0,297.49,4016.16,wallet,2024-02
22733,6031,2023-06-26,cancelled,2807.24,0.0,0.0,224.58,3031.82,upi,2023-06
22734,6032,2023-09-01,completed,2682.84,0.0,0.0,214.63,2897.47,cod,2023-09
22735,6032,2023-04-01,completed,1466.99,0.0,0.0,117.36,1584.35,card,2023-04
22736,6033,2022-10-06,completed,1645.55,0.0,0.0,131.64,1777.19,card,2022-10
22737,6034,2022-10-28,cancelled,1136.66,0.0,0.0,90.93,1227.59,card,2022-10
22738,6035,2024-03-07,completed,3006.43,0.0,0.0,240.51,3246.94,card,2024-03
22739,6036,2023-08-23,cancelled,1178.31,0.0,0.0,94.26,1272.57,upi,2023-08
22740,6037,2023-10-03,completed,1467.9,0.0,0.0,117.43,1585.33,upi,2023-10
22741,6037,2023-09-24,completed,375.87,0.0,0.0,30.07,405.94,card,2023-09
22742,6037,2023-12-19,processing,7176.58,0.0,0.0,574.13,7750.71,netbanking,2023-12
22743,6037,2024-03-16,cancelled,1188.83,0.0,0.0,95.11,1283.94,upi,2024-03
22744,6038,2023-09-10,processing,1456.2,0.0,0.0,116.5,1572.7,card,2023-09
22745,6039,2023-10-03,completed,1438.86,0.0,0.0,115.11,1553.97,card,2023-10
22746,6039,2023-06-11,processing,1132.72,0.0,0.0,90.62,1223.34,card,2023-06
22747,6039,2023-12-08,processing,1271.96,0.0,0.0,101.76,1373.72,card,2023-12
22748,6040,2023-02-01,completed,781.61,0.0,0.0,62.53,844.14,card,2023-02
22749,6040,2022-10-24,completed,1215.07,0.0,0.0,97.21,1312.28,card,2022-10
22750,6040,2023-06-11,refunded,5624.27,0.0,0.0,449.94,6074.21,card,2023-06
22751,6041,2023-12-24,completed,72.36,0.0,5.09,5.79,83.24,wallet,2023-12
22752,6041,2023-12-16,completed,7579.16,10.0,0.0,606.33,8185.49,netbanking,2023-12
22753,6041,2024-03-19,refunded,1028.4,0.0,0.0,82.27,1110.67,upi,2024-03
22754,6042,2023-06-14,refunded,160.22,0.0,0.0,12.82,173.04,upi,2023-06
22755,6043,2023-11-29,completed,1039.82,0.0,0.0,83.19,1123.01,card,2023-11
22756,6044,2022-11-06,cancelled,1576.95,0.0,0.0,126.16,1703.11,card,2022-11
22757,6045,2023-02-16,completed,290.46,0.0,0.0,23.24,313.7,card,2023-02
22758,6046,2024-03-10,completed,1592.5,5.0,0.0,127.4,1719.9,wallet,2024-03
22759,6047,2023-03-13,completed,77.56,0.0,9.61,6.2,93.37,wallet,2023-03
22760,6048,2024-01-27,completed,2155.56,0.0,0.0,172.44,2328.0,netbanking,2024-01
22761,6048,2024-01-20,completed,1756.44,0.0,0.0,140.52,1896.96,upi,2024-01
22762,6048,2024-01-02,completed,966.33,0.0,0.0,77.31,1043.64,upi,2024-01
22763,6048,2024-01-23,cancelled,234.27,0.0,0.0,18.74,253.01,card,2024-01
22764,6049,2023-08-01,cancelled,479.28,0.0,0.0,38.34,517.62,card,2023-08
22765,6050,2023-09-04,completed,125.2,0.0,0.0,10.02,135.22,card,2023-09
22766,6050,2023-09-02,cancelled,1112.19,0.0,0.0,88.98,1201.17,card,2023-09
22767,6050,2023-09-02,refunded,839.48,0.0,0.0,67.16,906.64,card,2023-09
22768,6050,2023-08-29,refunded,519.0,0.0,0.0,41.52,560.52,wallet,2023-08
22769,6050,2023-09-06,completed,1052.73,0.0,0.0,84.22,1136.95,card,2023-09
22770,6051,2024-03-12,completed,1635.16,0.0,0.0,130.81,1765.97,netbanking,2024-03
22771,6051,2024-02-26,processing,3947.89,0.0,0.0,315.83,4263.72,card,2024-02
22772,6052,2022-02-08,refunded,6767.05,0.0,0.0,541.36,7308.41,card,2022-02
22773,6053,2024-02-03,processing,9100.09,0.0,0.0,728.01,9828.1,wallet,2024-02
22774,6053,2023-01-28,cancelled,611.01,0.0,0.0,48.88,659.89,upi,2023-01
22775,6054,2023-12-04,processing,1567.58,5.0,0.0,125.41,1692.99,card,2023-12
22776,6054,2024-03-24,completed,68.91,0.0,1.89,5.51,76.31,upi,2024-03
22777,6054,2024-03-28,processing,426.99,0.0,0.0,34.16,461.15,card,2024-03
22778,6054,2023-10-24,refunded,1244.3,0.0,0.0,99.54,1343.84,card,2023-10
22779,6054,2023-11-09,completed,65.46,5.0,3.21,5.24,73.91,card,2023-11
