item_id,order_id,product_id,quantity,unit_price,line_total
46737,22682,113,2,110.83,221.66
46738,22682,106,2,587.1,1174.2
46739,22682,107,1,111.39,111.39
46740,22683,61,2,56.17,112.34
46741,22683,53,2,41.22,82.43
46742,22683,70,2,298.62,597.25
46743,22684,5,1,883.9,883.9
46744,22684,3,1,678.73,678.73
46745,22685,21,1,800.25,800.25
46746,22686,8,1,438.93,438.93
46747,22686,12,1,795.84,795.84
46748,22686,16,2,549.18,1098.36
46749,22687,26,1,745.5,745.5
46750,22688,218,1,65.02,65.02
46751,22689,98,1,763.53,763.53
46752,22689,90,1,944.4,944.4
46753,22690,171,1,344.11,344.11
46754,22690,186,2,462.85,925.7
46755,22691,139,3,1433.9,4301.7
46756,22691,145,1,342.34,342.34
46757,22691,143,1,1314.96,1314.96
46758,22692,95,1,239.64,239.64
46759,22692,96,1,234.27,234.27
46760,22693,25,1,1272.84,1272.84
46761,22694,102,1,945.47,945.47
46762,22694,104,1,481.94,481.94
46763,22695,78,1,171.29,171.29
46764,22695,69,1,95.96,95.96
46765,22696,22,1,797.92,797.92
46766,22697,90,1,944.4,944.4
46767,22697,105,1,978.07,978.07
46768,22697,105,1,978.07,978.07
46769,22698,154,1,330.93,330.93
46770,22699,65,2,348.59,697.18
46771,22699,68,1,217.48,217.48
46772,22699,52,1,56.36,56.36
46773,22699,61,1,70.21,70.21
46774,22700,103,1,485.25,485.25
46775,22700,88,1,441.01,441.01
46776,22701,23,2,582.91,1165.82
46777,22702,28,1,1666.07,1666.07
46778,22702,48,1,1712.19,1712.19
46779,22703,38,1,1514.36,1514.36
46780,22703,39,1,2182.34,2182.34
46781,22703,26,1,784.74,784.74
46782,22703,42,1,1476.21,1476.21
46783,22703,38,1,1514.36,1514.36
46784,22704,66,1,238.21,238.21
46785,22704,73,2,125.2,250.4
46786,22704,54,2,72.59,145.18
46787,22705,216,1,13.44,13.44
46788,22705,192,1,23.17,23.17
46789,22705,197,1,70.13,70.13
46790,22706,180,1,414.78,414.78
46791,22707,126,1,211.79,211.79
46792,22707,121,1,192.41,192.41
46793,22708,144,1,861.52,861.52
46794,22708,136,3,440.6,1321.81
46795,22708,151,3,1148.97,3446.9
46796,22709,46,3,1564.41,4693.23
46797,22709,45,1,1962.82,1962.82
46798,22709,26,1,784.74,784.74
46799,22709,43,1,2469.64,2469.64
46800,22709,43,3,2469.64,7408.92
46801,22710,48,1,1712.19,1712.19
46802,22710,47,1,2392.7,2392.7
46803,22711,16,3,549.18,1647.54
46804,22711,11,1,781.61,781.61
46805,22712,18,1,1141.99,1141.99
46806,22712,17,1,632.16,632.16
46807,22713,52,1,56.36,56.36
46808,22713,65,1,348.59,348.59
46809,22713,53,2,51.52,103.04
46810,22713,56,2,237.73,475.46
46811,22714,49,2,2009.53,4019.06
46812,22715,74,1,70.34,70.34
46813,22716,52,3,53.54,160.63
46814,22716,69,2,101.29,202.58
46815,22716,58,1,181.9,181.9
46816,22717,24,1,1633.36,1633.36
46817,22717,42,1,1476.21,1476.21
46818,22718,138,1,1035.35,1035.35
46819,22718,138,1,1035.35,1035.35
46820,22718,155,1,459.23,459.23
46821,22719,217,1,47.7,47.7
46822,22719,207,1,19.17,19.17
46823,22720,6,2,787.87,1575.75
46824,22720,22,1,947.53,947.53
46825,22720,17,1,600.55,600.55
46826,22721,41,2,2343.87,4687.74
46827,22721,33,1,1605.45,1605.45
46828,22722,142,1,1432.92,1432.92
46829,22723,80,1,586.06,586.06
46830,22723,102,1,850.92,850.92
46831,22724,62,2,87.24,174.48
46832,22724,54,1,72.59,72.59
46833,22725,113,2,110.83,221.66
46834,22725,122,1,561.79,561.79
46835,22726,130,1,372.97,372.97
46836,22727,4,2,753.82,1507.64
46837,22727,4,2,753.82,1507.64
46838,22727,8,1,438.93,438.93
46839,22727,8,1,438.93,438.93
46840,22727,19,1,453.02,453.02
46841,22728,135,1,1046.93,1046.93
46842,22729,181,2,659.79,1319.58
46843,22729,162,1,356.11,356.11
46844,22730,32,1,1521.7,1521.7
46845,22731,36,1,815.32,815.32
46846,22731,30,1,2221.21,2221.21
46847,22732,30,1,2221.21,2221.21
46848,22732,25,1,1497.46,1497.46
46849,22733,158,1,177.32,177.32
46850,22733,143,2,1314.96,2629.92
46851,22734,4,1,753.82,753.82
46852,22734,9,3,382.47,1147.41
46853,22734,11,1,781.61,781.61
46854,22735,134,1,1104.33,1104.33
46855,22735,137,1,362.66,362.66
46856,22736,88,2,441.01,882.02
46857,22736,98,1,763.53,763.53
46858,22737,169,2,255.13,510.26
46859,22737,160,1,626.4,626.4
46860,22738,11,1,781.61,781.61
46861,22738,8,3,438.93,1316.79
46862,22738,2,1,908.03,908.03
46863,22739,9,1,382.47,382.47
46864,22739,12,1,795.84,795.84
46865,22740,71,1,292.81,292.81
46866,22740,66,1,238.21,238.21
46867,22740,70,1,373.28,373.28
46868,22740,70,1,373.28,373.28
46869,22740,78,1,190.32,190.32
46870,22741,57,1,250.67,250.67
46871,22741,73,1,125.2,125.2
46872,22742,37,1,1938.36,1938.36
46873,22742,31,1,1859.96,1859.96
46874,22742,28,1,1666.07,1666.07
46875,22742,48,1,1712.19,1712.19
46876,22743,184,1,562.47,562.47
46877,22743,188,1,626.36,626.36
46878,22744,34,2,728.1,1456.2
46879,22745,55,3,228.95,686.85
46880,22745,57,3,250.67,752.01
46881,22746,70,1,373.28,373.28
46882,22746,55,2,228.95,457.9
46883,22746,54,1,72.59,72.59
46884,22746,55,1,228.95,228.95
46885,22747,153,2,635.98,1271.96
46886,22748,11,1,781.61,781.61
46887,22749,17,1,632.16,632.16
46888,22749,23,1,582.91,582.91
46889,22750,12,2,795.84,1591.68
46890,22750,19,2,453.02,906.04
46891,22750,19,1,453.02,453.02
46892,22750,3,1,678.73,678.73
46893,22750,22,2,997.4,1994.8
46894,22751,196,3,24.12,72.36
46895,22752,47,1,2153.43,2153.43
46896,22752,49,3,1808.58,5425.73
46897,22753,164,2,514.2,1028.4
46898,22754,62,1,87.24,87.24
46899,22754,77,1,72.98,72.98
46900,22755,121,2,226.36,452.72
46901,22755,106,1,587.1,587.1
46902,22756,27,1,1576.95,1576.95
46903,22757,77,1,72.98,72.98
46904,22757,68,1,217.48,217.48
46905,22758,115,1,398.75,398.75
46906,22758,125,3,243.16,729.49
46907,22758,120,1,336.97,336.97
46908,22758,124,1,127.29,127.29
46909,22759,209,1,77.56,77.56
46910,22760,190,1,441.66,441.66
46911,22760,167,3,316.17,948.51
46912,22760,169,3,255.13,765.39
46913,22761,182,3,585.48,1756.44
46914,22762,71,2,292.81,585.62
46915,22762,67,1,312.75,312.75
46916,22762,60,1,67.96,67.96
46917,22763,96,1,234.27,234.27
46918,22764,95,2,239.64,479.28
46919,22765,73,1,125.2,125.2
46920,22766,122,1,561.79,561.79
46921,22766,129,1,550.4,550.4
46922,22767,115,2,419.74,839.48
46923,22768,59,3,173.0,519.0
46924,22769,172,1,666.79,666.79
46925,22769,185,1,385.94,385.94
46926,22770,114,1,531.18,531.18
46927,22770,132,1,331.49,331.49
46928,22770,128,1,309.22,309.22
46929,22770,119,1,463.27,463.27
46930,22771,37,1,1938.36,1938.36
46931,22771,49,1,2009.53,2009.53
46932,22772,27,3,1576.95,4730.85
46933,22772,35,1,2036.2,2036.2
46934,22773,36,2,815.32,1630.64
46935,22773,45,2,1962.82,3925.64
46936,22773,37,1,1938.36,1938.36
46937,22773,33,1,1605.45,1605.45
46938,22774,56,1,237.73,237.73
46939,22774,70,1,373.28,373.28
46940,22775,130,3,354.32,1062.96
46941,22775,114,1,504.62,504.62
46942,22776,76,1,68.91,68.91
46943,22777,87,1,426.99,426.99
46944,22778,89,2,622.15,1244.3
46945,22779,76,1,65.46,65.46
46946,22780,203,1,28.92,28.92
46947,22780,213,1,57.67,57.67
46948,22781,27,2,1576.95,3153.9
46949,22781,47,2,2392.7,4785.4
46950,22781,35,2,2036.2,4072.4
46951,22782,1,1,546.53,546.53
46952,22782,19,1,453.02,453.02
46953,22783,80,1,651.18,651.18
46954,22783,94,1,603.33,603.33
46955,22783,96,1,234.27,234.27
46956,22784,63,1,98.06,98.06
46957,22784,62,2,87.24,174.48
46958,22785,60,1,61.16,61.16
46959,22785,61,1,63.19,63.19
46960,22785,73,1,112.68,112.68
46961,22785,69,1,95.96,95.96
46962,22785,72,1,252.58,252.58
46963,22786,45,2,1962.82,3925.64
46964,22787,85,1,629.11,629.11
46965,22787,88,1,441.01,441.01
46966,22787,92,1,323.36,323.36
46967,22788,37,2,1938.36,3876.72
46968,22788,38,1,1514.36,1514.36
46969,22788,41,1,2343.87,2343.87
46970,22788,47,1,2392.7,2392.7
46971,22789,61,1,70.21,70.21
46972,22789,78,1,190.32,190.32
46973,22790,28,1,1666.07,1666.07
46974,22790,34,1,728.1,728.1
46975,22791,32,1,1690.78,1690.78
46976,22792,12,1,676.46,676.46
46977,22792,23,3,495.47,1486.42
46978,22792,1,1,464.55,464.55
46979,22792,8,1,373.09,373.09
46980,22792,14,1,289.2,289.2
46981,22793,48,1,1712.19,1712.19
46982,22793,30,1,2221.21,2221.21
46983,22793,33,1,1605.45,1605.45
46984,22793,44,1,980.74,980.74
46985,22794,9,1,382.47,382.47
46986,22794,13,1,1074.54,1074.54
46987,22795,59,1,173.0,173.0
46988,22796,18,2,1141.99,2283.98
46989,22797,158,1,177.32,177.32
46990,22797,146,1,959.44,959.44
46991,22797,142,1,1432.92,1432.92
46992,22797,148,1,767.77,767.77
46993,22798,152,1,786.82,786.82
46994,22799,47,1,2273.06,2273.06
46995,22799,25,1,1422.59,1422.59
46996,22799,43,1,2346.16,2346.16
46997,22800,106,1,528.39,528.39
46998,22800,127,1,270.18,270.18
46999,22800,107,1,100.25,100.25
47000,22801,183,1,231.06,231.06
47001,22801,176,2,664.0,1328.0
47002,22801,190,2,441.66,883.32
47003,22802,30,1,2221.21,2221.21
47004,22803,50,1,255.68,255.68
47005,22804,41,1,2343.87,2343.87
47006,22804,40,1,1246.83,1246.83
47007,22804,28,1,1666.07,1666.07
47008,22804,36,1,815.32,815.32
47009,22805,38,2,1514.36,3028.72
47010,22805,32,1,1690.78,1690.78
47011,22806,57,1,250.67,250.67
47012,22806,62,1,87.24,87.24
47013,22807,96,1,234.27,234.27
47014,22807,79,2,230.79,461.58
47015,22808,85,1,629.11,629.11
47016,22808,80,2,651.18,1302.36
47017,22809,179,1,237.4,237.4
47018,22810,1,1,546.53,546.53
47019,22811,59,2,173.0,346.0
47020,22811,73,1,125.2,125.2
47021,22811,72,1,280.65,280.65
47022,22811,57,1,250.67,250.67
47023,22812,95,2,239.64,479.28
47024,22813,21,1,800.25,800.25
47025,22813,10,1,842.35,842.35
47026,22813,17,1,632.16,632.16
47027,22814,68,1,195.73,195.73
47028,22814,53,1,46.37,46.37
47029,22815,5,1,883.9,883.9
47030,22816,30,1,2110.15,2110.15
47031,22816,29,1,736.88,736.88
47032,22816,27,1,1498.1,1498.1
47033,22817,92,1,291.02,291.02
47034,22818,114,1,531.18,531.18
47035,22818,110,1,153.05,153.05
47036,22818,131,1,313.94,313.94
47037,22819,4,1,753.82,753.82
47038,22820,176,1,664.0,664.0
47039,22820,190,1,441.66,441.66
47040,22820,161,1,521.2,521.2
47041,22821,43,1,2469.64,2469.64
47042,22821,39,2,2182.34,4364.68
47043,22821,31,1,1859.96,1859.96
47044,22822,171,1,292.49,292.49
47045,22823,131,1,313.94,313.94
47046,22824,59,2,173.0,346.0
47047,22825,174,1,194.68,194.68
47048,22826,152,1,786.82,786.82
47049,22827,82,1,303.7,303.7
47050,22827,80,3,651.18,1953.54
47051,22827,94,1,603.33,603.33
47052,22828,95,1,239.64,239.64
47053,22828,90,2,944.4,1888.8
47054,22829,135,1,1046.93,1046.93
47055,22829,151,2,1276.63,2553.26
47056,22830,72,2,280.65,561.3
47057,22830,59,1,173.0,173.0
47058,22831,14,2,323.23,646.46
47059,22832,143,1,1314.96,1314.96
47060,22832,133,1,1299.92,1299.92
47061,22832,158,1,177.32,177.32
47062,22832,143,2,1314.96,2629.92
47063,22833,36,1,815.32,815.32
47064,22833,44,1,980.74,980.74
47065,22834,164,1,514.2,514.2
47066,22834,179,1,237.4,237.4
47067,22835,187,1,357.44,357.44
47068,22836,5,1,883.9,883.9
47069,22837,99,2,811.78,1623.57
47070,22837,104,1,409.65,409.65
47071,22837,85,1,534.74,534.74
47072,22837,93,1,402.3,402.3
47073,22838,80,1,651.18,651.18
47074,22839,17,2,632.16,1264.32
47075,22839,16,1,549.18,549.18
47076,22840,123,2,469.98,939.96
47077,22840,114,2,531.18,1062.36
47078,22840,108,2,564.41,1128.82
47079,22840,127,1,300.2,300.2
47080,22841,107,2,111.39,222.78
47081,22841,115,2,419.74,839.48
47082,22841,123,1,469.98,469.98
47083,22841,111,1,210.22,210.22
47084,22841,131,1,313.94,313.94
47085,22842,89,1,622.15,622.15
47086,22842,91,1,410.57,410.57
47087,22842,99,1,955.04,955.04
47088,22843,23,1,582.91,582.91
47089,22843,22,1,997.4,997.4
47090,22843,21,1,800.25,800.25
47091,22844,9,1,382.47,382.47
47092,22844,15,1,370.81,370.81
47093,22844,10,1,842.35,842.35
47094,22845,39,2,2182.34,4364.68
47095,22846,8,1,373.09,373.09
47096,22846,1,2,464.55,929.1
47097,22846,23,2,495.47,990.95
47098,22847,71,1,292.81,292.81
47099,22847,67,3,312.75,938.25
47100,22847,66,2,238.21,476.42
47101,22848,23,1,466.33,466.33
47102,22849,113,2,110.83,221.66
47103,22850,101,1,542.83,542.83
47104,22850,87,1,426.99,426.99
47105,22851,21,1,800.25,800.25
47106,22851,5,1,883.9,883.9
47107,22851,11,1,781.61,781.61
47108,22851,17,2,632.16,1264.32
47109,22852,159,3,594.58,1783.73
47110,22853,24,1,1388.36,1388.36
47111,22853,35,1,1730.77,1730.77
47112,22853,49,1,1708.1,1708.1
47113,22854,118,1,231.73,231.73
47114,22854,125,3,255.96,767.88
47115,22855,7,1,1024.24,1024.24
47116,22856,209,1,77.56,77.56
47117,22856,213,1,60.71,60.71
47118,22857,81,2,734.78,1469.56
47119,22857,103,1,485.25,485.25
47120,22858,151,3,1276.63,3829.89
47121,22858,148,1,767.77,767.77
47122,22859,91,2,410.57,821.14
47123,22859,85,1,629.11,629.11
47124,22860,17,2,537.34,1074.67
47125,22860,11,2,664.37,1328.74
47126,22861,155,1,459.23,459.23
47127,22861,152,3,786.82,2360.46
47128,22861,141,1,1146.05,1146.05
47129,22862,1,1,546.53,546.53
47130,22862,19,1,453.02,453.02
47131,22863,18,1,1141.99,1141.99
47132,22863,21,1,800.25,800.25
47133,22864,19,1,407.72,407.72
47134,22864,11,1,703.45,703.45
47135,22865,94,2,603.33,1206.66
47136,22865,96,2,234.27,468.54
47137,22865,86,1,478.21,478.21
47138,22865,95,3,239.64,718.92
47139,22865,103,1,485.25,485.25
47140,22866,49,1,2009.53,2009.53
47141,22866,45,1,1962.82,1962.82
47142,22867,61,1,70.21,70.21
47143,22868,26,1,784.74,784.74
47144,22869,108,1,564.41,564.41
47145,22869,109,1,504.37,504.37
47146,22870,61,1,70.21,70.21
47147,22870,65,1,348.59,348.59
47148,22871,19,1,453.02,453.02
47149,22872,125,1,255.96,255.96
47150,22873,33,1,1605.45,1605.45
47151,22873,46,1,1564.41,1564.41
47152,22874,92,1,323.36,323.36
47153,22875,165,3,686.08,2058.24
47154,22876,104,2,481.94,963.88
47155,22876,80,2,651.18,1302.36
47156,22876,88,1,441.01,441.01
47157,22877,44,1,980.74,980.74
47158,22877,45,2,1962.82,3925.64
47159,22877,39,2,2182.34,4364.68
47160,22877,40,1,1246.83,1246.83
47161,22877,41,1,2343.87,2343.87
47162,22878,182,1,585.48,585.48
47163,22878,180,1,414.78,414.78
47164,22878,184,2,562.47,1124.94
47165,22879,68,2,217.48,434.96
47166,22879,67,1,312.75,312.75
47167,22880,121,1,226.36,226.36
47168,22880,128,1,309.22,309.22
47169,22880,106,1,587.1,587.1
47170,22881,40,3,1246.83,3740.49
47171,22881,30,1,2221.21,2221.21
47172,22882,8,3,438.93,1316.79
47173,22883,107,1,111.39,111.39
47174,22883,112,1,251.6,251.6
47175,22884,51,1,207.02,207.02
47176,22884,60,2,67.96,135.92
47177,22884,69,1,106.62,106.62
47178,22885,218,2,65.02,130.04
47179,22885,202,1,54.13,54.13
47180,22885,205,1,22.06,22.06
47181,22885,214,1,26.04,26.04
47182,22886,12,1,795.84,795.84
47183,22887,11,2,781.61,1563.22
47184,22887,23,1,582.91,582.91
47185,22888,129,2,550.4,1100.8
47186,22889,76,1,68.91,68.91
47187,22889,64,1,355.07,355.07
47188,22890,45,1,1962.82,1962.82
47189,22890,46,2,1564.41,3128.82
47190,22891,120,1,354.71,354.71
47191,22892,141,1,1146.05,1146.05
47192,22892,143,2,1314.96,2629.92
47193,22893,3,1,678.73,678.73
47194,22893,10,1,842.35,842.35
47195,22894,8,2,438.93,877.86
47196,22895,103,1,485.25,485.25
47197,22896,177,1,262.35,262.35
47198,22896,181,1,626.8,626.8
47199,22896,187,1,339.57,339.57
47200,22897,26,1,784.74,784.74
47201,22897,44,2,980.74,1961.48
47202,22897,38,1,1514.36,1514.36
47203,22898,59,1,173.0,173.0
47204,22898,58,1,191.47,191.47
47205,22898,77,1,72.98,72.98
47206,22899,66,1,214.39,214.39
47207,22900,121,2,226.36,452.72
47208,22900,122,1,561.79,561.79
47209,22901,35,1,1832.58,1832.58
47210,22901,26,1,706.27,706.27
47211,22901,27,1,1419.26,1419.26
47212,22902,213,3,54.64,163.92
47213,22902,222,2,43.7,87.39
47214,22902,191,1,59.49,59.49
47215,22903,86,2,478.21,956.42
47216,22904,119,1,463.27,463.27
47217,22904,117,1,584.2,584.2
47218,22905,127,1,270.18,270.18
47219,22905,130,3,335.67,1007.02
47220,22905,125,1,230.36,230.36
47221,22905,115,1,377.77,377.77
47222,22906,22,1,947.53,947.53
47223,22906,12,2,756.05,1512.1
47224,22907,113,2,110.83,221.66
47225,22907,119,1,463.27,463.27
47226,22907,127,3,300.2,900.6
47227,22907,113,2,110.83,221.66
47228,22908,117,3,525.78,1577.34
47229,22909,79,2,184.63,369.26
47230,22909,101,1,434.26,434.26
47231,22909,89,1,497.72,497.72
47232,22910,158,1,177.32,177.32
47233,22911,78,1,171.29,171.29
47234,22912,44,2,833.63,1667.26
47235,22912,40,1,1059.81,1059.81
47236,22913,79,1,230.79,230.79
47237,22913,101,2,542.83,1085.66
47238,22914,2,1,908.03,908.03
47239,22914,5,1,883.9,883.9
47240,22915,125,2,255.96,511.92
47241,22915,110,1,153.05,153.05
47242,22916,5,2,883.9,1767.8
47243,22916,14,1,340.24,340.24
47244,22917,98,1,763.53,763.53
47245,22918,98,1,763.53,763.53
47246,22918,83,1,942.21,942.21
47247,22918,95,1,239.64,239.64
47248,22918,99,2,955.04,1910.08
47249,22919,107,1,105.82,105.82
47250,22919,119,1,440.11,440.11
47251,22920,28,2,1416.16,2832.32
47252,22920,39,1,1854.99,1854.99
47253,22921,52,2,56.36,112.72
47254,22922,15,2,370.81,741.62
47255,22922,15,1,370.81,370.81
47256,22922,12,2,795.84,1591.68
47257,22923,195,1,29.05,29.05
47258,22924,15,1,370.81,370.81
47259,22925,92,1,307.19,307.19
47260,22926,209,1,77.56,77.56
47261,22927,66,1,238.21,238.21
47262,22927,65,1,348.59,348.59
47263,22928,110,2,130.09,260.18
47264,22928,131,1,266.85,266.85
47265,22929,189,2,147.01,294.02
47266,22929,185,1,385.94,385.94
47267,22929,160,1,626.4,626.4
47268,22930,64,1,355.07,355.07
47269,22930,74,1,70.34,70.34
47270,22930,69,1,106.62,106.62
47271,22931,124,1,133.99,133.99
47272,22931,122,3,561.79,1685.37
47273,22932,159,1,660.64,660.64
47274,22933,165,1,686.08,686.08
47275,22934,26,2,745.5,1491.01
47276,22934,32,1,1606.24,1606.24
47277,22934,26,1,745.5,745.5
47278,22934,45,1,1864.68,1864.68
47279,22935,136,1,489.56,489.56
47280,22936,75,1,215.88,215.88
47281,22937,124,1,133.99,133.99
47282,22937,123,1,469.98,469.98
47283,22938,185,3,385.94,1157.82
47284,22939,21,2,760.24,1520.48
47285,22939,22,1,947.53,947.53
47286,22940,37,1,1938.36,1938.36
47287,22941,63,1,98.06,98.06
47288,22942,7,1,973.03,973.03
47289,22942,12,1,756.05,756.05
47290,22943,75,2,205.09,410.17
47291,22944,14,1,340.24,340.24
47292,22945,130,1,372.97,372.97
47293,22945,124,1,133.99,133.99
47294,22945,114,1,531.18,531.18
47295,22946,104,1,457.84,457.84
47296,22947,15,3,352.27,1056.81
47297,22947,7,1,973.03,973.03
47298,22947,5,2,839.7,1679.41
47299,22948,90,1,944.4,944.4
47300,22948,103,1,485.25,485.25
47301,22949,30,1,2221.21,2221.21
47302,22949,28,1,1666.07,1666.07
47303,22950,150,1,1239.08,1239.08
47304,22950,152,1,786.82,786.82
47305,22950,138,1,1035.35,1035.35
47306,22951,39,1,2182.34,2182.34
47307,22952,115,1,398.75,398.75
47308,22952,117,3,554.99,1664.97
47309,22952,132,1,314.92,314.92
47310,22952,123,1,446.48,446.48
47311,22953,99,1,955.04,955.04
47312,22954,63,2,98.06,196.12
47313,22955,128,2,309.22,618.44
47314,22956,104,1,481.94,481.94
47315,22956,97,1,982.84,982.84
47316,22956,87,1,426.99,426.99
47317,22957,59,2,138.4,276.8
47318,22958,151,1,1276.63,1276.63
47319,22958,156,1,824.59,824.59
47320,22958,151,3,1276.63,3829.89
47321,22959,153,2,635.98,1271.96
47322,22960,46,2,1564.41,3128.82
47323,22961,152,2,786.82,1573.64
47324,22961,156,1,824.59,824.59
47325,22961,144,2,957.24,1914.48
47326,22962,41,1,1875.1,1875.1
47327,22963,159,1,660.64,660.64
47328,22963,174,1,194.68,194.68
47329,22963,161,1,521.2,521.2
47330,22964,75,3,215.88,647.64
47331,22965,74,1,66.82,66.82
47332,22965,62,2,82.88,165.76
47333,22966,34,1,728.1,728.1
47334,22966,45,1,1962.82,1962.82
47335,22967,66,1,238.21,238.21
47336,22968,13,3,859.63,2578.9
47337,22969,177,1,276.16,276.16
47338,22969,184,2,562.47,1124.94
47339,22970,13,3,967.09,2901.26
47340,22971,21,2,800.25,1600.5
47341,22972,50,1,284.09,284.09
47342,22972,65,1,348.59,348.59
47343,22973,102,1,945.47,945.47
47344,22974,25,1,1497.46,1497.46
47345,22974,26,1,784.74,784.74
47346,22975,41,2,2343.87,4687.74
47347,22976,122,1,561.79,561.79
47348,22976,128,2,309.22,618.44
47349,22977,195,1,29.05,29.05
47350,22977,215,1,76.45,76.45
47351,22978,196,2,24.12,48.24
47352,22979,41,2,2343.87,4687.74
47353,22980,25,1,1497.46,1497.46
47354,22980,49,1,2009.53,2009.53
47355,22980,49,1,2009.53,2009.53
47356,22980,42,1,1476.21,1476.21
47357,22980,24,1,1633.36,1633.36
47358,22981,167,1,268.74,268.74
47359,22981,162,3,302.69,908.08
47360,22982,38,1,1514.36,1514.36
47361,22982,46,1,1564.41,1564.41
47362,22982,31,2,1859.96,3719.92
47363,22983,77,1,72.98,72.98
47364,22984,120,2,354.71,709.42
47365,22984,125,1,255.96,255.96
47366,22985,101,1,542.83,542.83
47367,22985,92,1,323.36,323.36
47368,22985,105,1,978.07,978.07
47369,22986,62,1,87.24,87.24
47370,22986,70,2,373.28,746.56
47371,22987,74,1,70.34,70.34
47372,22988,212,1,26.62,26.62
47373,22988,198,1,19.14,19.14
47374,22988,223,1,9.46,9.46
47375,22989,36,1,815.32,815.32
47376,22989,49,1,2009.53,2009.53
47377,22989,40,1,1246.83,1246.83
47378,22990,36,1,815.32,815.32
47379,22990,45,2,1962.82,3925.64
47380,22991,125,1,255.96,255.96
47381,22991,124,1,133.99,133.99
47382,22992,6,1,829.34,829.34
47383,22992,5,1,883.9,883.9
47384,22993,18,3,1141.99,3425.97
47385,22994,171,1,344.11,344.11
47386,22995,75,2,194.29,388.58
47387,22996,26,1,784.74,784.74
47388,22997,171,3,326.9,980.71
47389,22997,187,1,339.57,339.57
47390,22997,172,2,633.45,1266.9
47391,22998,31,1,1859.96,1859.96
47392,22998,41,1,2343.87,2343.87
47393,22999,38,2,1514.36,3028.72
47394,23000,43,1,2469.64,2469.64
47395,23000,28,1,1666.07,1666.07
47396,23001,1,1,546.53,546.53
47397,23002,1,3,546.53,1639.59
47398,23003,24,1,1633.36,1633.36
47399,23003,40,2,1246.83,2493.66
47400,23004,195,1,29.05,29.05
47401,23005,127,1,300.2,300.2
47402,23006,18,1,1141.99,1141.99
47403,23006,19,1,453.02,453.02
47404,23006,9,2,382.47,764.94
47405,23007,117,2,584.2,1168.4
47406,23008,117,1,584.2,584.2
47407,23009,27,1,1576.95,1576.95
47408,23009,27,1,1576.95,1576.95
47409,23010,139,1,1290.51,1290.51
47410,23011,35,1,2036.2,2036.2
47411,23011,40,3,1246.83,3740.49
47412,23011,29,1,775.66,775.66
47413,23011,26,2,784.74,1569.48
47414,23012,68,1,217.48,217.48
47415,23013,57,1,213.07,213.07
47416,23013,56,1,202.07,202.07
47417,23014,225,1,11.01,11.01
47418,23014,211,1,14.37,14.37
47419,23015,94,2,573.16,1146.33
47420,23016,113,1,110.83,110.83
47421,23017,179,1,237.4,237.4
47422,23017,161,1,521.2,521.2
47423,23018,13,1,1074.54,1074.54
47424,23018,6,1,829.34,829.34
47425,23019,128,2,309.22,618.44
47426,23020,110,1,153.05,153.05
47427,23021,168,1,172.8,172.8
47428,23021,185,1,328.05,328.05
47429,23022,62,3,87.24,261.72
47430,23023,43,3,2469.64,7408.92
47431,23024,123,1,422.98,422.98
47432,23024,112,1,226.44,226.44
47433,23025,69,2,106.62,213.24
47434,23026,172,1,666.79,666.79
47435,23027,109,1,453.93,453.93
47436,23028,8,1,438.93,438.93
47437,23028,12,1,795.84,795.84
47438,23029,129,1,550.4,550.4
47439,23030,208,1,48.63,48.63
47440,23030,193,2,38.36,76.72
47441,23030,224,1,61.44,61.44
47442,23031,26,1,784.74,784.74
47443,23031,27,1,1576.95,1576.95
47444,23032,16,2,549.18,1098.36
47445,23033,118,1,185.38,185.38
47446,23033,116,3,293.69,881.06
47447,23033,123,1,375.98,375.98
47448,23034,79,2,207.71,415.42
47449,23034,84,1,626.34,626.34
47450,23035,176,1,664.0,664.0
47451,23035,181,1,659.79,659.79
47452,23035,161,1,521.2,521.2
47453,23036,117,1,525.78,525.78
47454,23036,126,3,224.24,672.73
47455,23037,71,2,292.81,585.62
47456,23037,55,1,228.95,228.95
47457,23038,31,1,1859.96,1859.96
47458,23038,28,1,1666.07,1666.07
47459,23039,42,2,1476.21,2952.42
47460,23039,25,1,1497.46,1497.46
47461,23039,24,2,1633.36,3266.72
47462,23040,5,1,883.9,883.9
47463,23041,77,2,72.98,145.96
47464,23042,4,1,753.82,753.82
47465,23042,22,1,997.4,997.4
47466,23043,66,1,238.21,238.21
47467,23043,67,2,312.75,625.5
47468,23043,57,1,250.67,250.67
47469,23044,183,1,231.06,231.06
47470,23045,69,1,106.62,106.62
47471,23045,62,1,87.24,87.24
47472,23046,48,1,1626.58,1626.58
47473,23046,37,1,1841.44,1841.44
47474,23046,42,1,1402.4,1402.4
47475,23046,30,1,2110.15,2110.15
47476,23047,47,2,2153.43,4306.86
47477,23047,35,1,1832.58,1832.58
47478,23047,28,3,1499.46,4498.39
47479,23048,21,2,680.21,1360.42
47480,23049,82,1,303.7,303.7
47481,23050,16,1,549.18,549.18
47482,23050,10,1,842.35,842.35
47483,23051,46,1,1564.41,1564.41
47484,23052,83,1,942.21,942.21
47485,23053,18,1,1141.99,1141.99
47486,23053,20,1,640.51,640.51
47487,23054,120,2,354.71,709.42
47488,23054,126,2,249.16,498.32
47489,23054,132,1,331.49,331.49
